uid,username,banned
25956,NullPointException,0
25957,findragon777,1
25958,toiry921,1
25959,art1213,0
25960,rinas,0
25961,ChackChanz,1
25962,syl,1
25963,alucardmage,0
25964,Kuboxxxxx,0
25965,Gilgamesh304,1
25966,maimaid,1
25967,Kouhii,0
25968,Ithilmar,1
25969,Line,0
25970,mumaorz,0
25971,LaplaceFox,1
25972,BizerkPixel,1
25973,Macropyre,0
25974,joechuu,1
25975,nonamep765,0
25976,Narstyle,0
25977,ufm251258,1
25978,Fluzzarn,0
25979,GONE,1
25980,NoProduct,1
25981,Dingleberry,1
25982,pixelhanabi,0
25983,FideLin,1
25984,barru,0
25985,qwerty,0
25986,noSushi,0
25987,DigitalDeath,0
25988,alantotz,1
25989,narcan,1
25990,ac3face,1
25991,xxsilvr,1
25992,sdlfn11,0
25993,IamEld3st,1
25994,Saimin,0
25995,ZT_Grace,0
25996,dendenebneb,1
25997,webindex,0
25998,aboutblank,0
25999,rhythmoid,1
26000,HidekStk,0
26001,puchikon,1
26002,cskskt72,0
26003,ModGirl,0
26004,notaida,0
26005,7dt7,0
26006,Lunated,0
26007,delmarko,0
26008,Strike,1
26009,insomnyawolf,0
26010,maaikoo,1
26011,chenx97,0
26012,xprism,0
26013,chmst,1
26014,kiterenato,0
26015,CryOeRed,1
26016,Omnitarget,0
26017,nao0405,1
26018,YumeChan,0
26019,1112,0
26020,footrace1,1
26021,turingsghost,0
26022,djeurotraxx,1
26023,kpoppapi,0
26024,Shinitagari,0
26025,Relepega,0
26026,Typhoon_33,0
26027,earthlytricycle,0
26028,licht25,1
26029,maiiyoon,1
26030,tumes,0
26031,dannylin0711,0
26032,senahimeno0612,1
26033,Nanachi,0
26034,Revengemanx,0
26035,frootti,0
26036,bulbouscorm,0
26037,VinculumStellarum,0
26038,Notacat,0
26039,Proxied,1
26040,Yonokid,0
26041,mattyteo,0
26042,Hellz,0
26043,Gaab,0
26044,tangis22,0
26045,arctice,0
26046,CelluloidRacer2,0
26047,dreamlens,1
26048,defenastrator,1
26049,Hujita,0
26050,remii,0
26051,M4rIo,0
26052,OrdinaryMagician,0
26053,MrQ,0
26054,Kenneth0717,0
26055,Sora5487863,1
26056,naryo,1
26057,orcuhhh,1
26058,migz,0
26059,Not_Rek3dge,0
26060,misfitofscience,0
26061,limeaway,0
26062,mattdoofus,1
26063,HayashiDa,0
26064,Zima,1
26065,Yaksha,0
26066,onzum,0
26067,beans,0
26068,TiltedCheezu-chan,1
26069,God_JoKeR,0
26070,tvn,0
26071,killadelph32,0
26072,jake1st,1
26073,LiMes,1
26074,itsdarious555,1
26075,7ko,1
26076,tobias,0
26077,DJRomz,1
26078,Hany,1
26079,djninja1014,0
26080,kyroah99,1
26081,Diggytal,1
26082,ninetyninej,1
26083,lzyshiki,0
26084,doraemanzou,0
26085,Mendoza,1
26086,SATSUKIYOMI,1
26087,pingux12,0
26088,Epy0n,1
26089,ywyoman11,1
26090,Heasive,1
26091,Volteva,0
26092,baihan8,0
26093,Sprrumnk,0
26094,Rain_Shinotsu,0
26095,Mackley,1
26096,Yukkuri.R,1
26097,yumi,1
26098,Hinara_owo,1
26099,Koral,0
26100,Atlin,0
26101,Myrapla,1
26102,donolono,1
26103,OldManStankins,0
26104,miso-soup,0
26105,xtremenvy,0
26106,Kenshoen,0
26107,KOKOCAT,0
26108,Akuve,0
26109,GravitySandwich,0
26110,Clamati,1
26111,wikkidone,1
26112,archambault,1
26113,Himiko,0
26114,tropikiko,1
26115,Ted_the_red,0
26116,yamaiti,0
26117,Momiji446,0
26118,soy_sauce0005,0
26119,Silvermarauder,0
26120,diegoxinnn,1
26121,DeadlyBoy,0
26122,Alhazard,1
26123,qq98904,0
26124,Calibae,1
26125,caketequila,1
26126,LANA,1
26127,Akira09,1
26128,macros2hp,0
26129,Scoped,1
26130,he01771186,0
26131,tiosekon,0
26132,Ashyaa,0
26133,mikoto,0
26134,darkrabbit25,1
26135,vcsantos23,0
26136,Lumilous,0
26137,PandsuYo,0
26138,brownies,1
26139,gom79x,0
26140,dinno521,1
26141,nightkill,1
26142,Flyant,1
26143,yamakun_18,0
26144,denkun517,0
26145,ichiitohru,0
26146,Dakota,0
26147,ksmuks84,1
26148,a,1
26149,ChewingTurkeyOnSomeC,1
26150,fishguy6564,0
26151,LifeGoesOn,0
26152,Yuie3,0
26153,Yoshi24517,0
26154,Asletics,0
26155,Silv3RGhost,0
26156,Xnouse,1
26157,juking,1
26158,jmakxd,1
26159,Throo,1
26160,PringlesRiceFusion,1
26161,Battlecruser,1
26162,Jahcoy,1
26163,ozma7,0
26164,yungbladz,1
26165,Ani,0
26166,kigou3,0
26167,bradnoch,0
26168,Skalitor,0
26169,REDCODE,0
26170,qwerty4dx,0
26171,citlus,0
26172,zmdyy0318,1
26173,camelkill,1
26174,otaviotb,1
26175,musans04,1
26176,Kuriyama,0
26177,PP3P,1
26178,FrozenFreedom,1
26179,spacerino,1
26180,darkerblack015,1
26181,Cublex,0
26182,Timid,0
26183,mostblack,1
26184,001jame,0
26185,Passionista,0
26186,wxvvkds_58,0
26187,sharphea,1
26188,BemaniFreak1,0
26189,schan,0
26190,doinkmachine,1
26191,DeleteCVs,1
26192,Miyako,0
26193,yu.k,1
26194,choden,0
26195,Mich930,0
26196,simo2020,1
26197,SoFineCrystalline,1
26198,Babble,1
26199,kaotig92,1
26200,nintendude7cubed,1
26201,kurosakiht,0
26202,firejackson,0
26203,TritonDrew,1
26204,purplecup,1
26205,Ryutsaki,0
26206,ColMaw,1
26207,punkwee,1
26208,scvmskullz,1
26209,topet2k12001,0
26210,Xynn,1
26211,Roddingus,0
26212,ulabel,1
26213,GreenLight,1
26214,Kinder,1
26215,sawato,1
26216,Dossar,1
26217,Stewie1.0,1
26218,sejongwang,1
26219,StereoBlade,1
26220,ForRealz445,1
26221,rupinn,0
26222,Aythinae,0
26223,Ginko,1
26224,3XAM7SG,1
26225,BRiGHT,0
26226,afxzanac,1
26227,Myranation,0
26228,holmgang,0
26229,vitorbez,1
26230,Dale2e1,0
26231,Fool,1
26232,equinox9001,0
26233,BroGamer4256,0
26234,PapacyImitatrix,0
26235,Advanceco,1
26236,anthpls,0
26237,Smith_Lee,1
26238,andikh,1
26239,frosty,1
26240,starboi,0
26241,Saiketh,0
26242,orange721121,1
26243,Prodox,1
26244,ryo42,1
26245,sonunipu,1
26246,dakyo,1
26247,hame667,1
26248,yusirirya,0
26249,Celvice,0
26250,Jack14,1
26251,tryk,0
26252,FaddleSticks,0
26253,larami,0
26254,Oren,1
26255,Kaykyuu,0
26256,themakunga,1
26257,mofhitsu,0
26258,fortardball87,1
26259,XFLAME,1
26260,sows-user-JakeStar,0
26261,znosaw,0
26262,PePanga,1
26263,rarely_,0
26264,player1800,1
26265,Nikolayio,0
26266,Kytra77,1
26267,Lopaha,0
26268,ShadowswordPL,1
26269,boge,0
26270,BuppyBoy,1
26271,VILEWORX,0
26272,Felicis,1
26273,Nayu,1
26274,virtue-,1
26275,Kaiju,1
26276,LegendMaxX,1
26277,penguindeity,0
26278,Atherial,1
26279,tylers1121,0
26280,Stoll07,1
26281,koubou,1
26282,Lely,1
26283,rbxbx,1
26284,mewsu,1
26285,bitstorm,1
26286,pane,0
26287,shotty,1
26288,babbledeflector,0
26289,heckztik,0
26290,tutturu94,1
26291,OwariDA,0
26292,miriyas,1
26293,a080123900,1
26294,Chugger,1
26295,AfterStory,1
26296,Arm1stice,0
26297,Catterfish,0
26298,Teemo,1
26299,SmogDiamonds,1
26300,6jerms,1
26301,nws7114,1
26302,mechacorgi,1
26303,asadada,0
26304,MikaelRea,0
26305,Jaqmec,1
26306,Sorekasho,0
26307,StrayWelder,0
26308,DarksuneMiku,1
26309,thejvega,0
26310,Sayoko,1
26311,Felixor93,0
26312,gorogorokun,1
26313,foundation,0
26314,Emmy,1
26315,Haren,1
26316,VERTEXKIO,1
26317,E401,0
26318,Had3s,1
26319,itsthedark,0
26320,DecayingEagle,0
26321,Muzeca,0
26322,xXKagamine_Rin02Xx,1
26323,TeruSeiji,1
26324,KnightOfNights,1
26325,Marsoff,0
26326,NPC9,0
26327,RockManXZNXAFP20,0
26328,ichika,0
26329,wowitzseale,0
26330,popcornic,0
26331,coachmaxwell133,1
26332,LaytexLlama,1
26333,Squiy,1
26334,RedBatNick,0
26335,prolite215,1
26336,kawaiiking777,0
26337,KeisterChasm,0
26338,uwu-man,1
26339,anna_banana418,1
26340,anna_banana418,1
26341,anna_banana418,1
26342,diamondjealousy,1
26343,dragonbolt,1
26344,MaXuS,0
26345,garbagetei,0
26346,RanranP,0
26347,anothername,1
26348,baddles,0
26349,Nana,0
26350,defmacro,0
26351,Mitsuhide,0
26352,SYNTH4EVER,1
26353,empa_nadas,0
26354,tempsolution,0
26355,emil,0
26356,raonyang,0
26357,kamisumo,0
26358,Shikinouta,1
26359,wonderpump,0
26360,Gumball,1
26361,dante5454,0
26362,sorryannasaurus,1
26363,agent_catcat,0
26364,Gammer,1
26365,fxd9,1
26366,EF,0
26367,lord_ville,0
26368,Stra2G,1
26369,omgirok,0
26370,Bazmastr94,1
26371,BEMANIoscar,1
26372,Metalik,0
26373,sugina111,0
26374,GoldDragonAurkarm,1
26375,A_Duck,0
26376,kevinlee,1
26377,lucdar,0
26378,sleepygoufpilot,1
26379,lilithciel,1
26380,Dranoc,1
26381,Voidanon,1
26382,lawgicz,0
26383,cheeseman,1
26384,IcicaSora,0
26385,Name,0
26386,Nymph,0
26387,brokenspicerack,1
26388,Crza96,1
26389,Chocobo,0
26390,imnotlmao,0
26391,GlItChEdV0iDz,0
26392,GlItChEdV0iDz,1
26393,cheesecakepop,0
26394,zehPepe,1
26395,b3mi,1
26396,Pfl81,1
26397,sydia,0
26398,paraselene,0
26399,hugo0,0
26400,madoka,0
26401,HinataKato,0
26402,heir,1
26403,carltrek,0
26404,natsupockets,0
26405,Nyokota,0
26406,Winter,0
26407,Aïris,1
26408,e099,0
26409,razvy942,0
26410,deicide,0
26411,bluray467,0
26412,CaptainEChan,0
26413,Dusk745,1
26414,NomlaS_P,0
26415,simplyvibin,1
26416,doggo404,0
26417,Flxcko,1
26418,rhythmgamewizard2331,1
26419,logchan,0
26420,CommonSense,0
26421,vjoldjim,1
26422,ascendansu,1
26423,OpenVMS,0
26424,twilit,1
26425,nana11160,0
26426,FairyLink,1
26427,zuoyongstar,1
26428,sillyfanboy,1
26429,pingy717,0
26430,CursedBlackCat,0
26431,bemanorb,1
26432,draginot,0
26433,xxh,0
26434,zestylemon,0
26435,dldnwn007,0
26436,WhiteWing,0
26437,BlazeFox,1
26438,LaPiX,1
26439,DontBuddyMePal,0
26440,Aimon795,1
26441,fax,0
26442,rhythmnblues,1
26443,wompa,0
26444,Northicc,0
26445,swizacidx,0
26446,biavo,0
26447,MegaKoiking,1
26448,fuxue,0
26449,Asian,1
26450,20piece_mcnuggets,1
26451,AK1881,1
26452,gum.obj,1
26453,nekochef,0
26454,Lmao,1
26455,Fewshin,0
26456,Meepsgoat,0
26457,InfantryDoubleZero.e,1
26458,XENOFLOW,0
26459,Fweb34,1
26460,espeon,0
26461,Sakeru,1
26462,DaniKevinDrums,1
26463,seishunheiki,1
26464,jorji,1
26465,HennyNCoke,1
26466,soffmoff,0
26467,coldmac,1
26468,snowy,0
26469,lokridos5,1
26470,NuclearPotato,0
26471,crumbs29,0
26472,pfych,0
26473,segwaypimp,0
26474,Mile,0
26475,flyyang_foxy,0
26476,Cyanogenoid,0
26477,SwissyChief,0
26478,goilup,0
26479,HackSlashOmega,0
26480,BajaBlastGrrl,0
26481,Cubik,1
26482,Omin,0
26483,sm1aeru,0
26484,bwaah,0
26485,vzvz,0
26486,WZ-XXY,0
26487,deadennea,0
26488,hopsrock,0
26489,tamabeer,0
26490,kaizeth,0
26491,luyuja,0
26492,Eleveneleven,0
26493,Cobegiller,1
26494,TheoVD,0
26495,Arekahm,0
26496,Arserene,0
26497,Meshi,0
26498,Dopaminos,1
26499,Solozawa,0
26500,c934031365,0
26501,Plinny,1
26502,bms20201030,0
26503,shirakawaogawa,0
26504,MrZeO,1
26505,GwendaMarray,0
26506,ReeseGod,0
26507,Borealis,1
26508,BFede,0
26509,starmine15,0
26510,Tsred,1
26511,tomochi,0
26512,vvvulkan,1
26513,povg,0
26514,yp05327,1
26515,Platinum888,1
26516,Dude09990,1
26517,JollyMcZinger,1
26518,kindsky,0
26519,jjd416,0
26520,Cac,1
26521,hunterleonux,0
26522,Colours,0
26523,miguelhung,1
26524,joajoa2489,1
26525,Mitchyyy,1
26526,erasnd_1,0
26527,MrTwinkles,0
26528,_Raz,0
26529,tomomo,0
26530,Lelya,0
26531,chloro0,1
26532,XLR8,0
26533,ryabyafi,1
26534,nyomumo,1
26535,zaneto,1
26536,Reticulmz,0
26537,Sakleiro23,0
26538,pobu,1
26539,yukino,0
26540,kd1574,0
26541,CaneQualunque,1
26542,transect,1
26543,LIIODX,0
26544,HONEYCOMB,1
26545,GQ863,0
26546,unita,0
26547,GSR_MIKU,1
26548,hypebeast,1
26549,Persona,0
26550,Dj.Bedwyr,1
26551,zengsa,0
26552,Adyson,1
26553,kotori-3-,0
26554,mintyl,0
26555,Aesthemic,1
26556,knifefighter,0
26557,jack_box,1
26558,Leonfan11,0
26559,MikaIsFake,0
26560,riverchen,0
26561,Arn,0
26562,chrwin,1
26563,TotesKay,1
26564,93tatsumi,0
26565,Justin14p,1
26566,magewage,1
26567,Grunge,1
26568,MA$A,0
26569,wawawa,0
26570,ykc200,0
26571,fgh_761,0
26572,elinaolegovnaoven,0
26573,klipper,0
26574,bayoen,1
26575,KetchyKech,0
26576,Hannah_VR,0
26577,Utzkd,1
26578,q7,1
26579,q7,1
26580,LunaMoonie,0
26581,mellamoeljefe,0
26582,SmileBani,0
26583,kahunya,1
26584,anhime,1
26585,Motxi,1
26586,AnonYmuss,1
26587,wolsad,0
26588,oceanprince556,1
26589,I2DX,0
26590,AldenTime,1
26591,KAiZ3R,0
26592,lexeria001,0
26593,myuu931,0
26594,cyberia,1
26595,Skyreach,0
26596,vindy123,0
26597,gid30n,0
26598,blokfort,1
26599,yggbasil,1
26600,DarkIcarusX,0
26601,webtor,1
26602,beat1311,1
26603,GAGMAN,1
26604,beeping,0
26605,beeping,1
26606,tripthedeep,0
26607,Retrozaid,0
26608,Booze,0
26609,mepho,0
26610,Kongou69,1
26611,epicsledge0510,1
26612,torrentkitty,0
26613,ruiru39,1
26614,p1k0,0
26615,Ethernum,1
26616,LOTSM,1
26617,Psykotik,1
26618,DarkHachi,0
26619,Vyrx,1
26620,Omepe,0
26621,Servb0tking,1
26622,Herbert,1
26623,d.idlev,1
26624,bipedal,0
26625,jonsilvestro,0
26626,gnargle,0
26627,topazend,0
26628,Nasu,0
26629,reggaws,0
26630,KillerQ,0
26631,Ribbedkilla,0
26632,FutureMe,0
26633,salaryman_champ,1
26634,Holiday,0
26635,Ange,0
26636,XIAOFANG,0
26637,PJongu,0
26638,danjelu,0
26639,Rita,0
26640,Tony,1
26641,laga,1
26642,thirtyFiveSix,1
26643,av902232,1
26644,Pronabiulax,1
26645,djkonamix,1
26646,vink,0
26647,GHAngeloid,0
26648,jmf,0
26649,pdv14,1
26650,Lainon,0
26651,Kurusu,0
26652,TimWithNumbers,1
26653,mdav,0
26654,femtosec,0
26655,Petrine51,1
26656,xanax,0
26657,Jensetho,0
26658,ziodyne0,1
26659,Twentyoneaces,1
26660,Earthfield,1
26661,zhye,1
26662,TeXTX,1
26663,Blackguard,0
26664,Toxik,0
26665,fastboy,1
26666,beeeeenus,0
26667,bKys,0
26668,Kakapo57,1
26669,ddongdog,1
26670,Burbo,0
26671,bemanigamer,0
26672,BarackObaka,0
26673,Nicoras,1
26674,siafu,0
26675,kinudayo,1
26676,ShiroTaiyaki,0
26677,Poquet,1
26678,kuromis,0
26679,Poquet-_-,0
26680,felikussu,1
26681,Regen,0
26682,newms,1
26683,tokinoko,1
26684,Tactical,1
26685,redprisoner,1
26686,Niron,1
26687,piratatuerto_cl,0
26688,mocafang,1
26689,Flade,1
26690,Opartyjesper,1
26691,SpeedyPotato,0
26692,BrainInAVet,0
26693,alein,1
26694,Lolipoppin,1
26695,dltksk1324,1
26696,U.P,1
26697,Luma,0
26698,Eri9,1
26699,DaDonRevolution,0
26700,Onto3ma,1
26701,Jpv1018,0
26702,ArturitoVidal420,1
26703,press,0
26704,Apeiria,1
26705,HoodT,1
26706,blueswallow,1
26707,repppie,0
26708,Matryoshka,0
26709,s8411127,0
26710,zeynelli,0
26711,TheFallingLotus,1
26712,Magilou,0
26713,koishikomeiji,0
26714,ENBY,0
26715,steve1,0
26716,Madatek,0
26717,Cking543,1
26718,BMO,1
26719,Tatsumichi,1
26720,Vsel,0
26721,bemanigamesaregreat,1
26722,sezantaso,1
26723,makisoba,1
26724,tekku,0
26725,Telzen,0
26726,Sky,0
26727,hungoverhumagear,0
26728,chaosuey,0
26729,Lemony0301,1
26730,dancervic,0
26731,Akizuki,1
26732,clarilotus,0
26733,negabiggz,0
26734,F4SH10N,0
26735,qhuengi,0
26736,listener,1
26737,tscbadguy,1
26738,Heart,0
26739,Raitzy,1
26740,t_ais,0
26741,ShotMisser,0
26742,SoftwareGuy,1
26743,Domblade,1
26744,kumaracy,0
26745,Raspberriel,1
26746,horselover69,1
26747,Aouwie,0
26748,Flowerboy777,1
26749,blazar,0
26750,anotherweeb,1
26751,AnimalKirby,0
26752,dalida,1
26753,Jimbobaggins,0
26754,NashLux,0
26755,kanor,1
26756,Tortutrigo,1
26757,Darkzero,0
26758,kenfully,0
26759,IoriRyu,0
26760,Bayrock,1
26761,Top_Nep,0
26762,as200005,1
26763,DroppedPassage,0
26764,doom2014,1
26765,steino,0
26766,zakoshake,0
26767,iimeade,0
26768,fiscrashett,0
26769,Jaitonat,1
26770,yoshio,0
26771,Zagevent,0
26772,hydrox7,0
26773,kura,0
26774,Pins,1
26775,uwita,0
26776,nowarun,0
26777,Totaz1205,1
26778,captainastro,0
26779,Kasumi,0
26780,Becky,0
26781,endaevor,0
26782,CL_4192,1
26783,sinoth,1
26784,xswaggerjagerx,0
26785,kotomei,0
26786,Momom,1
26787,Pipomantis,1
26788,kieru,0
26789,guiltyx,0
26790,Hydrochloric,1
26791,sekhu,1
26792,eljerry,1
26793,k237618899,0
26794,Coolham23,0
26795,cheesiest,0
26796,notarks,0
26797,Genocyber,0
26798,AzureBrushes,1
26799,infineon,0
26800,HeroponRikiBestest,0
26801,Riazuri,0
26802,Theonez,1
26803,CHOKIT,1
26804,alexvgz,0
26805,gothicrobotic,1
26806,yingyingmaster,0
26807,Tapidx,0
26808,VHNZERO,0
26809,Fran6x3,1
26810,carrottopadc,0
26811,Kurowuro,1
26812,Beosab,1
26813,Rodaki,1
26814,lobsterrrrrrr,0
26815,yeonbari,0
26816,Kyuko,0
26817,YuNion,1
26818,AyakaNeko,1
26819,Alps,0
26820,djgrayon,1
26821,xKedo,0
26822,ratstep,1
26823,Senvendoor777,0
26824,adobe,1
26825,Ulysees76,0
26826,LikeEllieOrSomething,1
26827,morpheus,1
26828,disorganizednsleepy,1
26829,sakamoto,0
26830,YIBUKI13,1
26831,LASsong,1
26832,jpx57,0
26833,amamin,0
26834,noodlecodes,0
26835,RikoOnodera,1
26836,koa50320,1
26837,StelveFlame,0
26838,dj_EXUSiA,0
26839,Jien,1
26840,limey,1
26841,Bejukoro,1
26842,Obito,1
26843,syuro,0
26844,zyxnek,1
26845,I'm_badgamer,0
26846,5kanbince,1
26847,FishHelmetCopy,1
26848,rofjmao,0
26849,cyanroll,0
26850,JC_Denton46,1
26851,fry_mukyumaru,0
26852,bertone88,1
26853,dorukhan,1
26854,Araxia,0
26855,takumi,0
26856,CyanApple,0
26857,Lance334,1
26858,Leoholic,0
26859,krazypenguin747,1
26860,ballban,0
26861,THRONE,0
26862,Kapitanma,1
26863,RageStar,1
26864,minemy,0
26865,tok,0
26866,AnOrdinaryGuy,0
26867,QuOre5000,0
26868,squatnebuloid,0
26869,hamcha,0
26870,miitchel,0
26871,Bramble,0
26872,allengzd,1
26873,MF_NIA,1
26874,ratfriend,1
26875,DJMINUS,0
26876,Stylishman3045,0
26877,Flesk,0
26878,shaxell,1
26879,rlagnltn4,1
26880,Treeskin,0
26881,dogwong,0
26882,0okazo0,1
26883,goodsun,1
26884,grovestr,1
26885,Leimeri,0
26886,Protoman,0
26887,jg993707,1
26888,BasedNordin,1
26889,VEGEMITE_GOD,1
26890,ba34,0
26891,resnovae,0
26892,queteimportawn,0
26893,sdt31,1
26894,melachi,0
26895,tempblob,1
26896,will-i-am,1
26897,zomiebam,1
26898,isaactam617,0
26899,LiquidEpsilon,0
26900,Rapiel,0
26901,acrossthewall,0
26902,dongle_destroyer,1
26903,ScoobSteve,1
26904,Sunshine,0
26905,Ceciliya,1
26906,KeisukeHonda1129,1
26907,Onmitsu,1
26908,Espri,1
26909,danox574,0
26910,KANATA_,0
26911,seventhbigsmoke,1
26912,dlgudwn95,1
26913,nKb,1
26914,komikazui,0
26915,Snake.Ribs,1
26916,dalk,1
26917,apollo99,1
26918,sandmaan,1
26919,Zio,0
26920,billyocean,1
26921,clue,0
26922,HamSandal,1
26923,kimhochan365,1
26924,sweettripfanclub,1
26925,lusvik,1
26926,H2CO3,0
26927,Djrodders,0
26928,Wert,1
26929,ruj4k,1
26943,triple,0
26944,Fotus76,1
26945,Deerie,0
26946,LuciaUwU,1
26947,Rath,0
26948,Yorozuya,1
26949,redchan,0
26950,yuck,0
26951,10k,1
26952,Lizewww,1
26953,Gosuda,0
26954,Island,0
26955,JoeyJojo,1
26956,PossessedRabbit,0
26957,OrionBlue,0
26958,PirateOffTheShore,0
26959,Srk,1
26960,Touushi,1
26961,Nightskypatrolz,1
26962,MimiNyami,0
26963,gabowo,1
26964,RefractMira,0
26965,AshWoned,0
26966,That1UpGuy,0
26967,mopemoppe,1
26968,casennn,0
26969,Synere,0
26970,Salamaltar,0
26971,Xhera,0
26972,xyL0z,1
26973,Alpinia7342,0
26974,mullardKeiki,1
26975,billbogz9x8,1
26976,Oxidized,1
26977,Shaka19,1
26978,fox_alfred,0
26979,Juste90,1
26980,starduster,0
26981,MarikaYamagata,0
26982,blazink,1
26983,goldrush8,0
26984,Abribus,1
26985,j2200663322,0
26986,unbrokenwings22,0
26987,maximumthreehundred,0
26988,mch,1
26989,sgrub,0
26990,AkariOuO,1
26991,r17019,0
26992,gctt,1
26993,skinlike,0
26994,RakeshRaja,1
26995,aakknnkk,1
26996,CeruleanNova,1
26997,rebeccajae,0
26998,legless,0
26999,Sladdi,1
27000,bmbt,1
27001,roborobo,1
27002,sigmamiku,1
27003,kizunayumeno,0
27004,primetime99,0
27005,Luna_Cat,0
27006,Azazel,1
27007,Hinara,0
27008,thefleagarden,0
27009,second,1
27010,empressbrosephine,0
27011,Kotori0,0
27012,eZconfirmed,1
27013,feminaridens2,0
27014,Trafful,0
27015,Prolificant,1
27016,rairiku,1
27017,PlanetNomad,0
27018,holyhand,1
27019,RIA,1
27020,yagima,0
27021,D3kuu,1
27022,oldgamerec,0
27023,bobgaming,1
27024,Checho,0
27025,KagurazakaMCU,0
27026,bamboo,1
27027,Cobraw0lff,0
27028,MarioMasta64,0
27029,tenshi,1
27030,willouet,1
27031,Azumik,0
27032,cafedepachi,0
27033,MatteoGodzilla,1
27034,dakky,1
27035,cosMo39,1
27036,NightMadnessBRR,1
27037,qwerty,1
27038,Frain_Breeze,1
27039,DX6811G,1
27040,Galichou2,0
27041,calicoe,1
27042,lostalpaca,0
27043,v_xxx_c_xxx_v,1
27044,Donburi,0
27045,luvletter520,0
27046,bmns,0
27047,moakeepo,1
27048,riskplayer,1
27049,Logga,1
27050,Hay1tsme,0
27051,rolexston,0
27052,khmertobi,1
27053,Mithnir,1
27054,chiwalon,0
27055,Alozar,0
27056,abcbadq,1
27057,asakigurk,0
27058,termer,0
27059,RS_Haruna,0
27060,anshi,0
27061,FoidzaFlow,1
27062,Itheweeb,0
27063,DipperPines,1
27064,sshihenn,1
27065,xalmart,1
27066,lraccoon,0
27067,sp33drave,0
27068,sp33drave,1
27069,Sonikku,0
27070,zerdac,0
27071,ChermSlerm,0
27072,axialpnosfiat,1
27073,pentaxelforthewin,0
27074,XX,1
27075,wlt233,0
27076,elsupertai,0
27077,aa48965,1
27078,rodz,0
27079,rilegoat,0
27080,eprogo,1
27081,Jota1313,1
27082,yukina,0
27083,Wonderswan,0
27084,skyeeeee,0
27085,ZoetjeTippie,1
27086,Twachx,1
27087,shermanMXF,0
27088,qq104024450,0
27089,Tsuda,0
27090,chris.kong,0
27091,nicko,0
27092,rjvanxetten,0
27093,Mivhs,0
27094,KatsuHayami,1
27095,sketti,1
27096,Ing,0
27097,cyclost,0
27098,chisaki,0
27099,PxkKst1943,1
27100,Lexibug,0
27101,PexxD,1
27102,GrobdaMkII,0
27103,mirainomode,1
27104,RegisAllium,1
27105,toweringdoor,0
27106,quartzs,0
27107,MinYin,1
27108,lionchuw,1
27109,mifan777,1
27110,ixenxr,0
27111,aquin1,1
27112,XeroTB,1
27113,Trigex,1
27114,mashimar,1
27115,Kingly161,0
27116,soraeee,0
27117,grungust,1
27118,NightKing,0
27119,cheba,1
27120,mux,0
27121,unnamedPlayer,1
27122,Vortex,0
27123,hestel_st,1
27124,DDRanderson,1
27125,Grysvok,0
27126,Tin,0
27127,Rust,1
27128,ssid715557968,1
27129,hgsplyco,0
27130,Snakepumper,0
27131,mangofett,1
27132,nequol,0
27133,SHADE,1
27134,ClamXtX,1
27135,mercadus,1
27136,Domino,0
27137,PixilatedArc1,0
27138,Boomslangnz,1
27139,gjdjswmd123,1
27140,meganekkogekiravu,1
27141,kattywitch,1
27142,xLeon,1
27143,ioyulok,0
27144,ssssflowers,0
27145,Gamecih,0
27146,noisemaker,0
27147,SelamatPagi,1
27148,limegreen,1
27149,Cyaxares,0
27150,Soneoy,1
27151,Cocoa,0
27152,ExampleUser,0
27153,shkn,0
27154,strayedcatz1,1
27155,kyllian1212,0
27156,Karinge,0
27157,Saiki,0
27158,Finnite,1
27159,GaboMan,0
27160,ddn2004,0
27161,Kotae,1
27162,Piranyan,0
27163,niceboat,0
27164,filthyphrenk,0
27165,ChuRenn,0
27166,Fluffyhuh,0
27167,KagePhoenix,0
27168,khoa909,0
27169,I_Am_Gant,0
27170,OriginCode,0
27171,Moop227,1
27172,dangerskew,1
27173,Forest,1
27174,pagefault,0
27175,Thrasherwr,0
27176,richard00726,0
27177,TC_TW,1
27178,DJRainmaker,0
27179,Shiori,1
27180,Sadgegl,0
27181,Blud,0
27182,hmi.kimura776688,0
27183,SF2Freak,0
27184,honeyfolkin,1
27185,Scepify,1
27186,st0rm,0
27187,F10W,0
27188,Garden,0
27189,aam120,1
27190,SATO_KENZI,0
27191,RyuNeko,0
27192,MooncakePuff,0
27193,CDBearer551,1
27194,xSomi,1
27195,tecsor,0
27196,hegranade2021,1
27197,Spheal,1
27198,starkayc,0
27199,orfevre,1
27200,c1ei,1
27201,DeltaMirai,0
27202,waxdt,1
27203,bubblycosmos,1
27204,pokky,1
27205,Fnk,0
27206,Xiao_ku,0
27207,V4Extreme,0
27208,xiaocai,0
27209,taikoguy,1
27210,taikoguy,1
27211,hawyeah,0
27212,jesse1412,0
27213,ddvinh1,0
27214,Cypher,1
27215,tunestreet,1
27216,jowng,1
27217,broodroost3r,0
27218,Komokom,1
27219,Popmusictheory,1
27220,Dronzin,0
27221,feizhaixiage,0
27222,cristian2294,0
27223,Fdroid,0
27224,kirent1,0
27225,AWK,1
27226,96suke,0
27227,¥Glad¥,1
27228,blinku,0
27229,confuoco320,0
27230,Novizuke,0
27231,motsi,0
27232,ElSombras,0
27233,hysteria357,0
27234,KickBan,0
